tag,dataset,lang,n_pairs,gallery_size,n_galleries,mean_diag_cos,median_diag_cos,p10_diag_cos,p90_diag_cos,i2t_r@1,i2t_r@5,i2t_r@10,t2i_r@1,t2i_r@5,t2i_r@10,source_dir
mc2wit_e32,bloom,my,419,419,1,0.22120164334774017,0.22187815606594086,0.2005963921546936,0.24095943570137024,0.00238663493655622,0.00954653974622488,0.014319809153676033,0.00477326987311244,0.016706444323062897,0.026252983137965202,mc2wit_e32
mc2wit_e32,bloom,th,3009,3009,1,0.21581482887268066,0.2167259305715561,0.18629494309425354,0.24292582273483276,0.0009970089886337519,0.0023263543844223022,0.004320372361689806,0.0009970089886337519,0.0023263543844223022,0.0039880359545350075,mc2wit_e32
mc2wit_e32,bloom,vi,22,22,1,0.22128337621688843,0.21961984038352966,0.19518043100833893,0.25012949109077454,0.09090909361839294,0.1818181872367859,0.5,0.04545454680919647,0.3181818127632141,0.5454545617103577,mc2wit_e32
mc2wit_e32,cgoe,id,223098,10000,5,0.1954793930053711,0.1948031783103943,0.15098561346530914,0.24198280274868011,0.0020800000056624413,0.00838000001385808,0.014220000058412553,0.0019000000320374966,0.007559999916702509,0.012960000149905681,mc2wit_e32
mc2wit_e32,cgoe,jv,39747,10000,5,0.1952769160270691,0.19526435434818268,0.15203669667243958,0.23922249674797058,0.0015399999683722854,0.00544000007212162,0.009080000035464764,0.0010999999940395355,0.0037199999671429394,0.005920000001788139,mc2wit_e32
mc2wit_e32,cgoe,ms,161397,10000,5,0.18974091112613678,0.1885320097208023,0.14713943004608154,0.23546364903450012,0.0017800000263378025,0.0065599999390542505,0.011099999770522118,0.0015400000265799463,0.004940000083297491,0.008639999944716693,mc2wit_e32
mc2wit_e32,cgoe,su,21238,10000,5,0.19130291044712067,0.19106577336788177,0.1552291363477707,0.2274082601070404,0.0009400000097230076,0.003580000065267086,0.006319999974220991,0.0005000000062864273,0.0020800000289455055,0.003560000006109476,mc2wit_e32
mc2wit_e32,cgoe,th,58433,10000,5,0.20279309153556824,0.20254307985305786,0.16863182187080383,0.23783491551876068,0.0014399999752640724,0.004420000035315752,0.007560000196099282,0.0007200000109151006,0.002560000028461218,0.00414000004529953,mc2wit_e32
mc2wit_e32,cgoe,vi,199562,10000,5,0.18901777267456055,0.18952246010303497,0.14289937913417816,0.23488764464855194,0.001380000007338822,0.00558000011369586,0.009220000263303519,0.0014200000092387199,0.004279999993741512,0.007180000189691782,mc2wit_e32
mc2wit_e32,wit,id,146744,10000,5,0.2865467965602875,0.2896427512168884,0.2616914212703705,0.3071596026420593,0.39016000032424925,0.6821200013160705,0.7794800162315368,0.43524000644683836,0.7017000079154968,0.7869800209999085,mc2wit_e32
mc2wit_e32,wit,jv,11926,10000,5,0.2890206575393677,0.29168590903282166,0.2657362222671509,0.30898553133010864,0.3423799991607666,0.6523599982261657,0.7569600105285644,0.44434000849723815,0.6898799896240234,0.7673800110816955,mc2wit_e32
mc2wit_e32,wit,ms,59504,10000,5,0.2872646749019623,0.2900736331939697,0.26350587606430054,0.3075062334537506,0.4001200020313263,0.7016199946403503,0.7954399943351745,0.44785999655723574,0.7191799998283386,0.7988400101661682,mc2wit_e32
mc2wit_e32,wit,my,9941,9941,1,0.2585580050945282,0.25353097915649414,0.21913352608680725,0.30342361330986023,0.0989840030670166,0.18147067725658417,0.23478522896766663,0.1601448506116867,0.25067901611328125,0.29222410917282104,mc2wit_e32
mc2wit_e32,wit,th,55594,10000,5,0.27029600739479065,0.27229657769203186,0.23681113123893738,0.3007875084877014,0.1426000028848648,0.3184800028800964,0.4221599936485291,0.16949999928474427,0.35048000812530516,0.443259996175766,mc2wit_e32
mc2wit_e32,wit,vi,203979,10000,5,0.28067490458488464,0.2838182747364044,0.2515053153038025,0.3049938380718231,0.2890999972820282,0.5472400069236756,0.6558199882507324,0.34092000126838684,0.5845400094985962,0.6729400038719178,mc2wit_e32
mc2wit_e8,bloom,fil,558,558,1,0.22665509581565857,0.22056636214256287,0.1575746089220047,0.30234646797180176,0.001792114693671465,0.008960573934018612,0.016129031777381897,0.001792114693671465,0.001792114693671465,0.008960573934018612,mc2wit_e8
mc2wit_e8,bloom,id,2169,2169,1,0.23895001411437988,0.23744957149028778,0.18056008219718933,0.29779917001724243,0.00046104195644147694,0.002305209869518876,0.004610419739037752,0.00046104195644147694,0.0018441678257659078,0.004610419739037752,mc2wit_e8
mc2wit_e8,bloom,km,308,308,1,0.25256970524787903,0.2463783621788025,0.19374774396419525,0.31900283694267273,0.003246753243729472,0.009740259498357773,0.022727273404598236,0.0,0.012987012974917889,0.025974025949835777,mc2wit_e8
mc2wit_e8,bloom,ms,102,102,1,0.25215721130371094,0.23839420080184937,0.1826731562614441,0.3454287052154541,0.0,0.03921568766236305,0.13725490868091583,0.009803921915590763,0.04901960864663124,0.11764705926179886,mc2wit_e8
mc2wit_e8,bloom,my,419,419,1,0.2831834554672241,0.2810996174812317,0.23082254827022552,0.3346163332462311,0.00238663493655622,0.0071599045768380165,0.026252983137965202,0.0,0.0071599045768380165,0.021479712799191475,mc2wit_e8
mc2wit_e8,bloom,th,3009,3009,1,0.270441472530365,0.2706919014453888,0.21862570941448212,0.3209878206253052,0.00033233631984330714,0.0013293452793732285,0.0033233631402254105,0.0,0.0016616815701127052,0.0033233631402254105,mc2wit_e8
mc2wit_e8,bloom,vi,22,22,1,0.28987592458724976,0.29150670766830444,0.24006368219852448,0.33516252040863037,0.04545454680919647,0.22727273404598236,0.3636363744735718,0.04545454680919647,0.13636364042758942,0.40909090638160706,mc2wit_e8
mc2wit_e8,cgoe,id,223098,10000,5,0.21816743910312653,0.2129162847995758,0.14992667734622955,0.29301711916923523,0.0004600000160280615,0.0020999999949708583,0.003399999951943755,0.0001799999998183921,0.0007599999895319343,0.0015799999935552477,mc2wit_e8
mc2wit_e8,cgoe,jv,39747,10000,5,0.21679486334323883,0.21260219812393188,0.1576227843761444,0.27967187762260437,0.0001999999993131496,0.0013599999831058085,0.002800000039860606,9.999999747378752e-05,0.0007199999992735684,0.0013399999821558594,mc2wit_e8
mc2wit_e8,cgoe,ms,161397,10000,5,0.20410458743572235,0.196746826171875,0.13845887780189514,0.27961742877960205,0.00033999999868683517,0.0018200000282377004,0.0033599999733269215,0.00024000000557862223,0.0010000000125728547,0.002079999982379377,mc2wit_e8
mc2wit_e8,cgoe,su,21238,10000,5,0.1881188154220581,0.18403984606266022,0.13419026136398315,0.24693569540977478,0.00026000000507337974,0.001040000026114285,0.0022200000006705523,0.00011999999696854502,0.0006999999866820871,0.0011000000173225998,mc2wit_e8
mc2wit_e8,cgoe,th,58433,10000,5,0.2404092252254486,0.23677510023117065,0.18308986723423004,0.30307990312576294,0.0004599999985657632,0.0013799999840557575,0.002499999990686774,5.999999848427251e-05,0.0005800000042654573,0.0010399999911896885,mc2wit_e8
mc2wit_e8,cgoe,vi,199562,10000,5,0.21233054995536804,0.210489422082901,0.14602196216583252,0.27822452783584595,0.00036000000400235874,0.0014999999897554518,0.0032399999909102917,0.00030000000551808623,0.0010599999921396374,0.0018400000175461174,mc2wit_e8
mc2wit_e8,wit,id,146744,10000,5,0.2889326512813568,0.2866954803466797,0.21194642782211304,0.36744001507759094,0.0007799999904818833,0.003839999949559569,0.00888000000268221,0.002440000046044588,0.012019999884068966,0.023000000417232512,mc2wit_e8
mc2wit_e8,wit,jv,11926,10000,5,0.2924012541770935,0.29034996032714844,0.22128775715827942,0.36756399273872375,0.0004400000034365803,0.0024000000208616256,0.00520000010728836,0.002920000068843365,0.010779999941587449,0.021460000053048135,mc2wit_e8
mc2wit_e8,wit,ms,59504,10000,5,0.2902010679244995,0.2875882387161255,0.21428410708904266,0.37031084299087524,0.0008599999942816794,0.0036800000816583633,0.007679999805986881,0.0025999999837949873,0.01285999994724989,0.025460000336170196,mc2wit_e8
mc2wit_e8,wit,my,9941,9941,1,0.26966309547424316,0.25717419385910034,0.20228871703147888,0.3592151999473572,0.000603560998570174,0.0026154310908168554,0.00442611426115036,0.000603560998570174,0.0031183985993266106,0.007041545119136572,mc2wit_e8
mc2wit_e8,wit,th,55594,10000,5,0.2729049324989319,0.26576608419418335,0.2023123800754547,0.3544948697090149,0.0007799999904818833,0.0038800000213086603,0.007800000067800283,0.001060000015422702,0.0053999999538064,0.010960000194609165,mc2wit_e8
mc2wit_e8,wit,vi,203979,10000,5,0.28531959652900696,0.27995163202285767,0.20221827924251556,0.3751695156097412,0.0010000000125728547,0.005280000064522028,0.011400000005960465,0.0024600000120699405,0.011460000090301037,0.022859999909996986,mc2wit_e8
selflearn_mammoth_v1_e16,bloom,fil,558,558,1,0.46321597695350647,0.4763890206813812,0.3816811442375183,0.5318988561630249,0.10931899398565292,0.24910394847393036,0.3405017852783203,0.06272401660680771,0.18637992441654205,0.2724014222621918,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,bloom,id,2169,2169,1,0.4790268540382385,0.4835129976272583,0.41650041937828064,0.5344448089599609,0.04333794489502907,0.1360073834657669,0.19686491787433624,0.02996772713959217,0.09174735099077225,0.14799447357654572,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,bloom,km,308,308,1,0.4832565486431122,0.49002236127853394,0.4193466603755951,0.5403530597686768,0.09415584057569504,0.29870128631591797,0.4577922224998474,0.04545454680919647,0.12987013161182404,0.2564935088157654,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,bloom,ms,102,102,1,0.42424455285072327,0.4361736476421356,0.3422084152698517,0.5067178606987,0.19607843458652496,0.4901960790157318,0.6274510025978088,0.12745098769664764,0.4019607901573181,0.5686274766921997,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,bloom,my,419,419,1,0.4662158489227295,0.4753067195415497,0.39380061626434326,0.5274149775505066,0.016706444323062897,0.05966586992144585,0.11455847322940826,0.01909307949244976,0.04534606263041496,0.07875894755125046,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,bloom,th,3009,3009,1,0.4807552993297577,0.4889034628868103,0.4200851023197174,0.5299221277236938,0.013958125375211239,0.04619475081562996,0.07577268034219742,0.008640744723379612,0.026254570111632347,0.039880357682704926,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,bloom,vi,22,22,1,0.4812067747116089,0.47839176654815674,0.4139157235622406,0.5495933294296265,0.13636364042758942,0.40909090638160706,0.7272727489471436,0.1818181872367859,0.5,0.5454545617103577,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,cgoe,id,223098,10000,5,0.4418847858905792,0.44120967388153076,0.38105446100234985,0.5045173764228821,0.1274599999189377,0.2490000009536743,0.31603999733924865,0.10969999879598617,0.2271599978208542,0.29497999548912046,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,cgoe,jv,39747,10000,5,0.46533164381980896,0.46651768684387207,0.3979499340057373,0.531029999256134,0.1742799997329712,0.34664000272750856,0.42838000059127807,0.15989999771118163,0.3177799999713898,0.39706000685691833,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,cgoe,ms,161397,10000,5,0.4396063983440399,0.4378435015678406,0.37707579135894775,0.5058631896972656,0.13284000158309936,0.25190000534057616,0.31199999451637267,0.11843999922275543,0.22912000119686127,0.28925999999046326,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,cgoe,su,21238,10000,5,0.4701186418533325,0.4716145992279053,0.40249353647232056,0.5360105633735657,0.1607800006866455,0.35347999930381774,0.43091999888420107,0.15496000051498413,0.3210600018501282,0.4016600072383881,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,cgoe,th,58433,10000,5,0.4287385642528534,0.4288090169429779,0.37121325731277466,0.4867437481880188,0.04533999934792519,0.11661999821662902,0.1649399995803833,0.033379999548196794,0.0921999990940094,0.13826000392436982,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,cgoe,vi,199562,10000,5,0.437539279460907,0.43601858615875244,0.3767491281032562,0.5008988380432129,0.11781999915838241,0.2274399995803833,0.28676000237464905,0.10245999991893769,0.20553999841213227,0.2652800023555756,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,wit,id,146744,10000,5,0.46320462226867676,0.4671051502227783,0.3979312479496002,0.5227339267730713,0.130239999294281,0.2985000014305115,0.39688000082969666,0.11013999879360199,0.26955999732017516,0.36751999855041506,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,wit,jv,11926,10000,5,0.46676182746887207,0.469900518655777,0.39852604269981384,0.5290769338607788,0.14687999784946443,0.3132200002670288,0.40329999923706056,0.12080000042915344,0.2800399959087372,0.37398000359535216,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,wit,ms,59504,10000,5,0.46482720971107483,0.4682243764400482,0.39808687567710876,0.5265750288963318,0.12701999694108962,0.297979998588562,0.39652000069618226,0.10946000218391419,0.27390000224113464,0.37296000123023987,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,wit,my,9941,9941,1,0.4370866119861603,0.4340038299560547,0.37150877714157104,0.5087770223617554,0.057036515325307846,0.1330852061510086,0.18086712062358856,0.04255105182528496,0.10713207721710205,0.15571874380111694,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,wit,th,55594,10000,5,0.45631250739097595,0.45944926142692566,0.39265966415405273,0.515125572681427,0.08246000111103058,0.21946000456809997,0.30959999561309814,0.06765999794006347,0.18818000257015227,0.2750599980354309,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e16,wit,vi,203979,10000,5,0.4648320972919464,0.4682909846305847,0.4011283218860626,0.5224317312240601,0.11733999997377395,0.2790399968624115,0.3762600064277649,0.09761999845504761,0.2528200030326843,0.34872000217437743,selflearn_mammoth_v1_e16
selflearn_mammoth_v1_e24,bloom,fil,558,558,1,0.47223249077796936,0.47701776027679443,0.4113394618034363,0.5286433696746826,0.2526881694793701,0.5268816947937012,0.6236559152603149,0.23476701974868774,0.5322580933570862,0.6308243870735168,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,bloom,id,2169,2169,1,0.48282843828201294,0.4842369556427002,0.434381365776062,0.5298399925231934,0.10281235724687576,0.30428770184516907,0.42508068680763245,0.09313047677278519,0.26048871874809265,0.36376211047172546,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,bloom,km,308,308,1,0.4884968101978302,0.4923551082611084,0.437802255153656,0.5357438325881958,0.20129869878292084,0.48051947355270386,0.6948052048683167,0.12012986838817596,0.36688312888145447,0.551948070526123,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,bloom,ms,102,102,1,0.45238667726516724,0.4508505165576935,0.3824770748615265,0.5195739269256592,0.4117647111415863,0.7156862616539001,0.843137264251709,0.3529411852359772,0.7254902124404907,0.8823529481887817,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,bloom,my,419,419,1,0.4691520035266876,0.47190186381340027,0.4278799891471863,0.5086781978607178,0.04773269593715668,0.15990453958511353,0.2267303168773651,0.02386634796857834,0.1217183768749237,0.1909307837486267,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,bloom,th,3009,3009,1,0.4671580493450165,0.4689737558364868,0.43065938353538513,0.5016047954559326,0.03555998578667641,0.10867397487163544,0.17048853635787964,0.02525756135582924,0.0834164172410965,0.1213027611374855,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,bloom,vi,22,22,1,0.4856553375720978,0.4814239740371704,0.4157525599002838,0.5537621378898621,0.13636364042758942,0.40909090638160706,0.6818181872367859,0.22727273404598236,0.5454545617103577,0.7272727489471436,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,cgoe,id,223098,10000,5,0.4474337697029114,0.4479990601539612,0.3939187526702881,0.5003032684326172,0.2617200016975403,0.47639999985694886,0.5721799969673157,0.2531000018119812,0.4660800039768219,0.5618399977684021,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,cgoe,jv,39747,10000,5,0.46055057644844055,0.46222156286239624,0.40537428855895996,0.5139273405075073,0.2857599973678589,0.548420000076294,0.6471799969673157,0.28795999884605405,0.5403600096702575,0.6374199986457825,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,cgoe,ms,161397,10000,5,0.4479869604110718,0.4487897753715515,0.3913298547267914,0.5040320158004761,0.27793999910354616,0.49119999408721926,0.5789799928665161,0.2787999987602234,0.4857599914073944,0.5724599957466125,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,cgoe,su,21238,10000,5,0.4682164192199707,0.4698806703090668,0.41583412885665894,0.5182529091835022,0.2741800010204315,0.573140001296997,0.6814199924468994,0.29008000493049624,0.570799994468689,0.6740800023078919,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,cgoe,th,58433,10000,5,0.4330090880393982,0.43335264921188354,0.3816705346107483,0.48422205448150635,0.1207399994134903,0.2791599929332733,0.3627799987792969,0.0995600014925003,0.2404799997806549,0.32148000597953796,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,cgoe,vi,199562,10000,5,0.44550496339797974,0.4454488158226013,0.391558438539505,0.49990415573120117,0.2598800003528595,0.4681799948215485,0.5570199847221374,0.25423999726772306,0.4569599986076355,0.5433200001716614,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,wit,id,146744,10000,5,0.46199867129325867,0.4635661244392395,0.41199639439582825,0.5096118450164795,0.24874000251293182,0.5123200058937073,0.6302199840545655,0.24043999910354613,0.5008600056171417,0.6199400067329407,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,wit,jv,11926,10000,5,0.46925830841064453,0.46978941559791565,0.42009037733078003,0.5177573561668396,0.30397999882698057,0.5657400012016296,0.6756799936294555,0.2943399965763092,0.559499990940094,0.6686000108718873,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,wit,ms,59504,10000,5,0.4646097421646118,0.4663415551185608,0.41383299231529236,0.5126503705978394,0.2589000046253204,0.529860007762909,0.6525799989700317,0.2502999991178513,0.5251999974250794,0.644320011138916,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,wit,my,9941,9941,1,0.43853551149368286,0.4393689036369324,0.3825058341026306,0.4934372305870056,0.12775374948978424,0.2816618084907532,0.3700834810733795,0.11055225878953934,0.2582235336303711,0.3451363146305084,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,wit,th,55594,10000,5,0.4531649947166443,0.4547964334487915,0.4034424126148224,0.5001016855239868,0.17020000219345094,0.3951799988746643,0.5203999996185302,0.15167999863624573,0.3715799987316132,0.49218000173568727,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e24,wit,vi,203979,10000,5,0.46141067147254944,0.4627160429954529,0.41343891620635986,0.5082066059112549,0.22454000115394593,0.4739199995994568,0.5904000043869019,0.20869999825954438,0.4544200003147125,0.5738199949264526,selflearn_mammoth_v1_e24
selflearn_mammoth_v1_e32,bloom,fil,558,558,1,0.45346924662590027,0.4540759325027466,0.4152446389198303,0.49138593673706055,0.4695340394973755,0.8369175791740417,0.9354838728904724,0.4910394251346588,0.8172042965888977,0.9157705903053284,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,bloom,id,2169,2169,1,0.4527011811733246,0.45279428362846375,0.41481849551200867,0.4894242286682129,0.22683264315128326,0.5426464080810547,0.6887966990470886,0.21300138533115387,0.5149838924407959,0.6708160638809204,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,bloom,km,308,308,1,0.45686042308807373,0.45817095041275024,0.4151855409145355,0.4958115518093109,0.3571428656578064,0.7727272510528564,0.8896104097366333,0.25974026322364807,0.6655844449996948,0.8538960814476013,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,bloom,ms,102,102,1,0.4489503502845764,0.4583773612976074,0.39647457003593445,0.48567432165145874,0.5784313678741455,0.9803921580314636,0.9901960492134094,0.5686274766921997,0.9411764740943909,0.9803921580314636,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,bloom,my,419,419,1,0.43904757499694824,0.43954503536224365,0.40694302320480347,0.4716763496398926,0.07637231796979904,0.28162291646003723,0.4272076487541199,0.05966586992144585,0.21002386510372162,0.3269689679145813,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,bloom,th,3009,3009,1,0.44612792134284973,0.4467926621437073,0.4144718050956726,0.47724035382270813,0.07942838221788406,0.2213359922170639,0.3143901526927948,0.07942838221788406,0.23030906915664673,0.33200398087501526,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,bloom,vi,22,22,1,0.46518567204475403,0.4626443684101105,0.4320431649684906,0.5072637796401978,0.22727273404598236,0.7727272510528564,0.9090909361839294,0.22727273404598236,0.7272727489471436,0.9545454382896423,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,cgoe,id,223098,10000,5,0.44104883074760437,0.4412056505680084,0.40355491638183594,0.47859111428260803,0.519599997997284,0.8390400171279907,0.9146000146865845,0.5327599883079529,0.8317399978637695,0.9046000003814697,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,cgoe,jv,39747,10000,5,0.44623032212257385,0.4465792179107666,0.40817490220069885,0.484148234128952,0.5178600072860717,0.8558600068092346,0.9264400005340576,0.5224400043487549,0.8480999946594239,0.9155799984931946,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,cgoe,ms,161397,10000,5,0.4406692087650299,0.4409498870372772,0.40228626132011414,0.4789542257785797,0.5218400001525879,0.8278599977493286,0.9033800005912781,0.54132000207901,0.8277199983596801,0.8969799995422363,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,cgoe,su,21238,10000,5,0.44890061020851135,0.44994616508483887,0.41024142503738403,0.48629334568977356,0.47914000153541564,0.8630000114440918,0.9344799995422364,0.48977999687194823,0.8571799993515015,0.9281399965286254,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,cgoe,th,58433,10000,5,0.43145546317100525,0.4315023422241211,0.3959852159023285,0.4669122099876404,0.30591999888420107,0.6344399929046631,0.7583599925041199,0.2891600012779236,0.6121999979019165,0.7371399998664856,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,cgoe,vi,199562,10000,5,0.4388328492641449,0.43908804655075073,0.4005292057991028,0.47712528705596924,0.4999800086021423,0.8097599864006042,0.8895400047302247,0.51385999917984,0.8037199974060059,0.880460000038147,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,wit,id,146744,10000,5,0.4444509446620941,0.4444260597229004,0.40765926241874695,0.48176878690719604,0.4375,0.7997999906539917,0.8975000023841858,0.4486000001430511,0.7872599959373474,0.8820600032806396,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,wit,jv,11926,10000,5,0.4518650770187378,0.45183616876602173,0.41569897532463074,0.4896691143512726,0.5046200037002564,0.8313799977302552,0.9134000062942504,0.5090800046920776,0.8234400033950806,0.9003399968147278,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,wit,ms,59504,10000,5,0.44647255539894104,0.4466513395309448,0.40956926345825195,0.48360148072242737,0.4504999935626984,0.8088800072669983,0.9046800017356873,0.45774000883102417,0.8008400082588196,0.8914000034332276,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,wit,my,9941,9941,1,0.441699743270874,0.44202110171318054,0.4066554307937622,0.47604629397392273,0.3494618237018585,0.6948999166488647,0.8156121373176575,0.35338497161865234,0.6836334466934204,0.804747998714447,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,wit,th,55594,10000,5,0.4406101703643799,0.4405185580253601,0.4053013324737549,0.47678273916244507,0.3522599995136261,0.71910001039505,0.8500600099563599,0.34936000108718873,0.7076799869537354,0.8368800044059753,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e32,wit,vi,203979,10000,5,0.4427576959133148,0.4422330856323242,0.4079734683036804,0.4789814054965973,0.39318000674247744,0.7512399911880493,0.8562600016593933,0.3981200039386749,0.7355399966239929,0.8393800020217895,selflearn_mammoth_v1_e32
selflearn_mammoth_v1_e8,bloom,fil,558,558,1,0.4513985216617584,0.46509140729904175,0.3670760989189148,0.517772376537323,0.0788530483841896,0.18817204236984253,0.25089606642723083,0.03405017778277397,0.1111111119389534,0.15591397881507874,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,bloom,id,2169,2169,1,0.4699769616127014,0.4740225672721863,0.40051355957984924,0.535295307636261,0.029506685212254524,0.09313047677278519,0.14753343164920807,0.016597511246800423,0.06039649620652199,0.09774089604616165,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,bloom,km,308,308,1,0.4754634201526642,0.48028692603111267,0.4117583632469177,0.5389091968536377,0.048701297491788864,0.16558441519737244,0.26948052644729614,0.019480518996715546,0.11363636702299118,0.1785714328289032,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,bloom,ms,102,102,1,0.38458189368247986,0.38412046432495117,0.29104694724082947,0.4729827642440796,0.14705882966518402,0.4117647111415863,0.5392156839370728,0.0784313753247261,0.3137255012989044,0.46078431606292725,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,bloom,my,419,419,1,0.46492233872413635,0.4764731824398041,0.38884612917900085,0.5209779739379883,0.00954653974622488,0.05727923661470413,0.1026252955198288,0.0071599045768380165,0.040572792291641235,0.07637231796979904,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,bloom,th,3009,3009,1,0.48928046226501465,0.5024247765541077,0.40918782353401184,0.550226628780365,0.0076437355019152164,0.03256896138191223,0.049185775220394135,0.005317381117492914,0.018610835075378418,0.025589896366000175,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,bloom,vi,22,22,1,0.43837645649909973,0.43269428610801697,0.39325079321861267,0.4834832549095154,0.04545454680919647,0.4545454680919647,0.5454545617103577,0.09090909361839294,0.22727273404598236,0.6818181872367859,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,cgoe,id,223098,10000,5,0.4323464334011078,0.4314151406288147,0.37325596809387207,0.4938511252403259,0.06340000107884407,0.14193999767303467,0.19116000235080718,0.05202000066637993,0.12667999863624574,0.1738999992609024,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,cgoe,jv,39747,10000,5,0.44716596603393555,0.447642982006073,0.37798646092414856,0.5157983303070068,0.08365999907255173,0.18431999981403352,0.23973999917507172,0.07152000069618225,0.1612600028514862,0.21623999774456024,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,cgoe,ms,161397,10000,5,0.4267904758453369,0.42325925827026367,0.36920255422592163,0.49171844124794006,0.06653999984264374,0.1403200000524521,0.18461999893188477,0.05401999950408935,0.12207999974489211,0.16645999848842621,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,cgoe,su,21238,10000,5,0.4509407579898834,0.4517265558242798,0.3764841854572296,0.5249012112617493,0.08912000060081482,0.2053400009870529,0.2621999979019165,0.0811599999666214,0.18024000227451326,0.23527999818325043,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,cgoe,th,58433,10000,5,0.41495180130004883,0.4143083095550537,0.356992244720459,0.4754067659378052,0.01900000013411045,0.056960000097751616,0.08761999905109405,0.012040000036358833,0.04123999923467636,0.06600000113248825,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,cgoe,vi,199562,10000,5,0.42414215207099915,0.42159226536750793,0.3665011525154114,0.4870860278606415,0.05803999975323677,0.12444000095129013,0.1652200013399124,0.04617999941110611,0.10824000090360641,0.1504399985074997,selflearn_mammoth_v1_e8
selflearn_mammoth_v1_e8,wit,id,146744,10000,5,0.4619331657886505,0.46598026156425476,0.3866219222545624,0.5309575200080872,0.08312000036239624,0.21311999559402467,0.29587999582290647,0.06824000030755997,0.18582000136375426,0.2632200062274933,selflearn_mammoth_v1_e8
